OPEID,INSTName,State,StateNO,UGDs,SAT,PCTPELL,Salary,SalaryRate
00362300,St Mary's University,TX,42,2390,1050,0.5144,46300,0.67276048660278
00361300,Southern Methodist University,TX,42,6295,1302,0.1735,52200,0.76652359962463
00362000,Southwestern University,TX,42,1528,1168,0.259,47200,0.71428573131561
00362400,Stephen F Austin State University,TX,42,10715,998,0.448,39700,0.64885234832763
00361500,Texas State University,TX,42,31005,1045,0.3453,43700,0.70623004436492
00361900,Southwestern Adventist University,TX,42,715,949,0.4579,37900,0.61538463830947
00362500,Sul Ross State University,TX,42,2000,865,0.6055,38000,0.6047835946083
00363100,Tarleton State University,TX,42,11328,984,0.4114,40400,0.69470280408859
00363900,Texas A & M University-Kingsville,TX,42,9400,895,0.5427,39700,0.64369750022888
00363200,Texas A & M University-College Station,TX,42,43931,1182,0.2162,52900,0.7911838889122
00365600,The University of Texas at Arlington,TX,42,25415,1077,0.4039,46400,0.71648389101028
00365800,The University of Texas at Austin,TX,42,39323,1262,0.2683,52800,0.76647806167602
00974100,The University of Texas at Dallas,TX,42,13042,1262,0.354,49500,0.74591571092605
00366100,The University of Texas at El Paso,TX,42,19527,923,0.5802,39800,0.55419844388961
01116300,The University of Texas at Tyler,TX,42,5338,1064,0.3879,41600,0.71951222419738
00363600,Texas Christian University,TX,42,8597,1206,0.1447,49100,0.78363758325576
00364100,Texas Lutheran University,TX,42,1295,1041,0.3991,43600,0.66306698322296
00993000,The University of Texas of the Permian Basin,TX,42,2947,1008,0.2117,42400,0.72903883457183
01011500,The University of Texas at San Antonio,TX,42,23840,1050,0.4379,44100,0.67116069793701
00364200,Texas Southern University,TX,42,6288,832,0.6721,31300,0.4515456855297
00364400,Texas Tech University,TX,42,26809,1116,0.289,46100,0.75228482484817
00364500,Texas Wesleyan University,TX,42,1719,997,0.4849,39500,0.63729506731033
00364600,Texas Woman's University,TX,42,9220,953,0.4923,44800,0.74545454978942
00364700,Trinity University,TX,42,2127,1270,0.1549,53200,0.80800002813339
00366300,Wayland Baptist University,TX,42,4246,940,0.3224,40900,0.69506293535232
00366500,West Texas A & M University,TX,42,6890,994,0.3858,40000,0.70212763547897
00367000,Brigham Young University-Provo,UT,43,27765,1277,0.3578,57400,0.66360974311828
00160600,Brigham Young University-Hawaii,HI,10,2664,1081,0.2985,39400,0.56603771448135
00367800,Southern Utah University,UT,43,5620,1066,0.3843,37200,0.56258505582809
00367700,Utah State University,UT,43,20775,1087,0.3595,42400,0.62049782276153
00367500,University of Utah,UT,43,23273,1109,0.3225,49300,0.71220862865448
00368100,Westminster College,UT,43,2260,1134,0.2767,45500,0.7364746928215
00368300,Castleton State College,VT,44,2022,954,0.3476,34600,0.60894495248794
00368400,Champlain College,VT,44,2851,1122,0.2488,40400,0.71360945701599
00368800,Johnson State College,VT,44,1433,948,0.4962,32200,0.51302933692932
00368900,Lyndon State College,VT,44,1363,930,0.4411,34100,0.53833603858947
00369100,Middlebury College,VT,44,2466,1391,0.1103,53400,0.7803030014038
00369200,Norwich University,VT,44,2432,1065,0.2628,45300,0.72043013572692
00369400,Saint Michael's College,VT,44,1941,1173,0.1725,46300,0.75239616632461
00368500,College of St Joseph,VT,44,158,842,0.5251,36900,0.54887217283248
00369300,Southern Vermont College,VT,44,470,883,0.5171,34800,0.56741571426391
00369800,Vermont Technical College,VT,44,1361,933,0.3848,44200,0.73022598028182
00369600,University of Vermont,VT,44,9970,1190,0.1948,44000,0.67168551683425
00370200,Averett University,VA,45,870,941,0.4854,42300,0.70349651575088
00370300,Bluefield College,VA,45,821,900,0.2022,42800,0.71861469745635
00370400,Bridgewater College,VA,45,1822,1033,0.2672,42600,0.69425678253173
00370500,College of William and Mary,VA,45,6235,1358,0.1175,56400,0.77512562274932
03091300,Regent University,VA,45,2286,1067,0.5112,41300,0.63567841053009
00370600,Christopher Newport University,VA,45,5083,1161,0.1665,42400,0.68744271993637
00662200,Jefferson College of Health Sciences,VA,45,810,963,0.4072,52300,0.81707316637039
00370900,Emory & Henry College,VA,45,907,1004,0.3967,39600,0.59493672847747
00370800,Eastern Mennonite University,VA,45,1148,999,0.3052,39500,0.70588237047195
00371100,Ferrum College,VA,45,1506,868,0.5689,36500,0.53831040859222
00374900,George Mason University,VA,45,21324,1155,0.2684,57000,0.78299593925476
00371300,Hampden-Sydney College,VA,45,1070,1113,0.1991,50200,0.70270270109176
00371400,Hampton University,VA,45,3529,990,0.3912,42200,0.64417612552642
00371500,Hollins University,VA,45,568,1099,0.3573,37000,0.53097343444824
00372100,James Madison University,VA,45,18127,1149,0.1343,53400,0.78061699867248
02053000,Liberty University,VA,45,47079,1030,0.5021,36300,0.58991956710815
00371900,Longwood University,VA,45,4357,1002,0.2344,40800,0.69140625
00372000,Lynchburg College,VA,45,2140,1002,0.2994,40900,0.65503352880477
00372300,Mary Baldwin College,VA,45,1307,959,0.3803,36800,0.58884298801422
00374600,University of Mary Washington,VA,45,4303,1110,0.1542,47400,0.75824177265167
00372400,Marymount University,VA,45,2371,1030,0.2393,49600,0.77791875600814
00376500,Norfolk State University,VA,45,5955,879,0.6169,34400,0.5389369726181
00372800,Old Dominion University,VA,45,19483,1016,0.3395,43300,0.68447631597518
00373200,Radford University,VA,45,8866,980,0.2846,42100,0.69227641820907
00373300,Randolph-Macon College,VA,45,1294,1082,0.2525,45700,0.78571426868438
00373400,Randolph College,VA,45,651,1094,0.2921,38700,0.52083331346511
00370700,Richard Bland College of the College of William and Mary,VA,45,1078,837,0.3551,32100,0.56613755226135
00374400,University of Richmond,VA,45,3107,1313,0.2005,60800,0.81361424922943
00373600,Roanoke College,VA,45,1980,1086,0.2451,42500,0.68994891643524
00373700,Shenandoah University,VA,45,1859,1016,0.1869,40600,0.65500795841217
00373800,Southern Virginia University,VA,45,658,1015,0.5288,28800,0.48014441132545
00374200,Sweet Briar College,VA,45,599,1084,0.231,38600,0.59349590539932
00374700,The University of Virginia's College at Wise,VA,45,1585,949,0.3798,36500,0.59404098987579
00375200,Virginia Intermont College,VA,45,352,928,0.506,34000,0.55012851953506
00375400,Virginia Polytechnic Institute and State University,VA,45,23928,1220,0.1735,57900,0.80247193574905
00373500,Virginia Commonwealth University,VA,45,22049,1102,0.2865,41800,0.65429335832595
00374500,University of Virginia-Main Campus,VA,45,15020,1362,0.1205,58600,0.78144925832748
00375300,Virginia Military Institute,VA,45,1675,1141,0.1508,56600,0.73939394950866
00376400,Virginia State University,VA,45,5023,811,0.6829,34400,0.49456521868705
00376600,Virginia Union University,VA,45,1359,750,0.6777,31600,0.3902438879013
00376700,Virginia Wesleyan College,VA,45,1436,1021,0.3669,38100,0.61612284183502
00376800,Washington and Lee University,VA,45,1846,1392,0.0958,77600,0.81860464811325
00377100,Central Washington University,WA,46,9958,986,0.3547,44900,0.69381648302078
00377500,Eastern Washington University,WA,46,11672,970,0.3871,40500,0.63463687896728
00815500,The Evergreen State College,WA,46,4017,1081,0.4426,31800,0.45716452598571
00377800,Gonzaga University,WA,46,4830,1204,0.1879,52800,0.76064908504486
00378300,Northwest University,WA,46,1354,1079,0.4199,40200,0.63146549463272
00378500,Pacific Lutheran University,WA,46,3062,1112,0.3086,45900,0.69767439365386
00379700,University of Puget Sound,WA,46,2542,1233,0.2071,51500,0.7012779712677
00379400,Saint Martin's University,WA,46,1299,1057,0.3656,47400,0.69772726297378
00378800,Seattle Pacific University,WA,46,3354,1145,0.3147,43900,0.6823770403862
00379000,Seattle University,WA,46,4595,1175,0.2109,55200,0.75182479619979
00379900,Walla Walla University,WA,46,1646,1072,0.3129,45800,0.67014616727828
00380000,Washington State University,WA,46,22825,1030,0.3323,46400,0.7272902727127
00379800,University of Washington-Seattle Campus,WA,46,28754,1203,0.2489,52100,0.75056010484695
00380200,Western Washington University,WA,46,13925,1114,0.255,43200,0.64320307970047
00380300,Whitman College,WA,46,1525,1327,0.104,43000,0.51776647567749
00380600,Alderson Broaddus University,WV,47,1032,989,0.4818,43400,0.60573476552963
00754400,Appalachian Bible College,WV,47,204,1026,0.458,27900,0.38383838534355
00380800,Bethany College,WV,47,690,936,0.4569,40900,0.52238804101943
00380900,Bluefield State College,WV,47,1708,905,0.5948,29400,0.47996515035629
00381800,University of Charleston,WV,47,1373,991,0.3782,42000,0.64329266548156
00381000,Concord University,WV,47,2474,980,0.4738,32900,0.49473685026168
00381100,Davis & Elkins College,WV,47,866,945,0.4621,35900,0.58333331346511
00381200,Fairmont State University,WV,47,3856,965,0.4803,34200,0.52052241563797
00381300,Glenville State College,WV,47,1413,879,0.4052,31400,0.53658539056777
00381500,Marshall University,WV,47,9098,1022,0.4364,35100,0.55055749416351
00381900,Ohio Valley University,WV,47,394,971,0.5024,34000,0.53361344337463
00382711,Potomac State College of West Virginia University,WV,47,1378,1060,0.5351,43900,0.65509837865829
00382200,Shepherd University,WV,47,3695,1007,0.329,38500,0.62003970146179
00382600,West Virginia State University,WV,47,2195,942,0.4612,29500,0.44981414079666
00382300,West Liberty University,WV,47,2412,984,0.4003,33200,0.54395604133605
00382721,West Virginia University Institute of Technology,WV,47,1133,1060,0.3902,43900,0.65509837865829
00383000,West Virginia Wesleyan College,WV,47,1356,1021,0.3665,43100,0.60518729686737
00382700,West Virginia University,WV,47,22130,1060,0.2663,43900,0.65509837865829
00383100,Wheeling Jesuit University,WV,47,1139,1023,0.2474,43300,0.71070617437362
00383200,Alverno College,WI,48,1833,950,0.6102,37400,0.65300548076629
00663900,Bellin College,WI,48,285,1070,0.2621,55600,0.92380952835083
00383500,Beloit College,WI,48,1244,1227,0.1795,37900,0.51948052644729
00383700,Cardinal Stritch University,WI,48,2680,1027,0.4377,51000,0.8025477528572
00383800,Carroll University,WI,48,3024,1090,0.2827,43600,0.70408165454864
00383900,Carthage College,WI,48,2874,1105,0.2774,42400,0.67958658933639
00384200,Concordia University-Wisconsin,WI,48,4322,1049,0.3435,40700,0.69151669740676
00384800,Edgewood College,WI,48,1914,1050,0.3353,40900,0.74140506982803
00385400,Lakeland College,WI,48,2449,1007,0.3478,39900,0.66287016868591
02317200,Maranatha Baptist University,WI,48,780,1061,0.4386,32000,0.47653430700302
00386100,Marian University,WI,48,1676,950,0.4213,39700,0.71113991737365
00386300,Marquette University,WI,48,8190,1217,0.1689,55600,0.82815843820571
00386800,Milwaukee School of Engineering,WI,48,2452,1244,0.2872,65700,0.86806410551071
00386900,Mount Mary University,WI,48,811,957,0.4725,37000,0.66884529590606
00387500,Northland College,WI,48,546,1105,0.4186,31900,0.44688645005226
00388400,Ripon College,WI,48,883,1130,0.3534,42800,0.64856231212615
00389200,Saint Norbert College,WI,48,2128,1125,0.2104,45300,0.71644294261932
00385000,Silver Lake College of the Holy Family,WI,48,299,950,0.2976,38100,0.63157892227172
00389700,University of Wisconsin Colleges,WI,48,11827,970,0.3463,33000,0.52587777376174
00391100,Viterbo University,WI,48,2052,1090,0.3796,41100,0.72650772333145
00392600,University of Wisconsin-Whitewater,WI,48,10438,1030,0.2963,41200,0.66550928354263
00391700,University of Wisconsin-Eau Claire,WI,48,10218,1110,0.2654,43400,0.72264438867568
00389900,University of Wisconsin-Green Bay,WI,48,5765,1070,0.3292,39600,0.65939396619796
00391900,University of Wisconsin-La Crosse,WI,48,9335,1130,0.226,44100,0.74711537361145
02136600,Wisconsin Lutheran College,WI,48,1058,1097,0.332,37300,0.62557077407836
00392000,University of Wisconsin-Oshkosh,WI,48,10633,1030,0.2762,40500,0.69638991355896
00501500,University of Wisconsin-Parkside,WI,48,4354,990,0.4259,36900,0.56827819347381
00391500,University of Wisconsin-Stout,WI,48,8094,1030,0.2958,42000,0.72835111618042
00392500,University of Wisconsin-Superior,WI,48,2415,1010,0.4184,35600,0.56581985950469
00389500,University of Wisconsin-Madison,WI,48,29504,1268,0.1501,51000,0.77666598558425
00389600,University of Wisconsin-Milwaukee,WI,48,21747,1030,0.3567,42000,0.68640714883804
00392100,University of Wisconsin-Platteville,WI,48,7740,1050,0.306,44000,0.71261811256408
00392300,University of Wisconsin-River Falls,WI,48,5506,1030,0.3224,39700,0.67494601011276
00392400,University of Wisconsin-Stevens Point,WI,48,9150,1070,0.337,39400,0.65642023086547
00393200,University of Wyoming,WY,49,9969,1123,0.2428,46200,0.69986230134964
00130500,Stanford University,CA,4,6980,1466,0.1596,80900,0.86842107772827
00182500,Purdue University-Main Campus,IN,13,30167,1211,0.2058,52600,0.76387727260589
00331301,Widener University-Delaware Campus,DE,7,105,1025,0.2276,51700,0.76648133993148
03011300,California State University-San Marcos,CA,4,10689,966,0.431,45400,0.67095690965652
00379802,University of Washington-Bothell Campus,WA,46,4077,1203,0.3454,52100,0.75056010484695
00379801,University of Washington-Tacoma Campus,WA,46,3587,1203,0.4643,52100,0.75056010484695
00265102,Eastern New Mexico University-Ruidoso Campus,NM,30,568,932,0.2306,30200,0.46621268987655
03088800,Watkins College of Art Design & Film,TN,41,334,971,0.4471,30100,0.50847458839416
03260300,California State University-Monterey Bay,CA,4,5153,976,0.476,41500,0.58922559022903
00183901,Trine University-Regional/Non-Traditional Campuses,IN,13,435,1095,0.5682,42600,0.65300148725509
00109003,Arkansas State University-Mountain Home,AR,3,1166,1088,0.8121,32700,0.51413267850875
00147900,Embry-Riddle Aeronautical University-Worldwide,FL,8,9689,1126,0.2531,60900,0.77342867851257
00193704,Ottawa University-Milwaukee,WI,48,289,1020,0.5092,40700,0.73010063171386
03255300,Florida Gulf Coast University,FL,8,12795,1024,0.3467,41200,0.70490509271621
00141704,University of Connecticut-Tri-Campus,CT,6,2382,1215,0.3402,53900,0.78835386037826
00141705,University of Connecticut-Avery Point,CT,6,645,1215,0.2588,53900,0.78835386037826
00141702,University of Connecticut-Stamford,CT,6,1224,1215,0.3094,53900,0.78835386037826
00319801,Linfield College-School of Nursing,OR,36,344,1090,0.3043,51300,0.75723272562026
00321001,Oregon State University-Cascades Campus,OR,36,765,1102,0.5296,46400,0.67592114210128
00986300,Pennsylvania College of Health Sciences,PA,37,1394,955,0.3593,53100,0.88995218276977
00193712,Ottawa University-Jeffersonville,IN,13,87,1020,0.514,40700,0.73010063171386
00789301,Flagler College-Tallahassee,FL,8,469,1096,0.653,37200,0.61434978246688
00245300,Central Methodist University-College of Graduate and Extended Studies,MO,24,1624,1006,0.1925,33400,0.64635956287384
01009800,Neumont University,UT,43,420,1104,0.5391,27500,0.81886792182922
00254401,Doane College-Lincoln Grand Island and Master,NE,26,721,1077,0.4368,42300,0.69269102811813
00159101,Shorter University-College of Adult & Professional Programs,GA,9,922,954,0.6462,43000,0.71428573131561
00153701,University of South Florida-St Petersburg,FL,8,3955,1154,0.3928,41700,0.66344916820526
00370200,Averett University-Non-Traditional Programs,VA,45,790,941,0.3081,42300,0.70349651575088
00275125,LIU Riverhead,NY,31,56,944,0.5294,46000,0.6709616780281
00153702,University of South Florida-Sarasota-Manatee,FL,8,1671,1154,0.4073,41700,0.66344916820526
00193700,Ottawa University-Online,KS,15,379,1020,0.5032,40700,0.73010063171386
00396903,University of Minnesota-Rochester,MN,22,477,1266,0.2778,47800,0.75467318296432
00111700,Azusa Pacific Online University,CA,4,650,1098,0.4297,49000,0.68786805868148
00221100,Springfield College-School of Human Services,MA,20,1319,1029,0.695,45100,0.71928620338439
